osmid,osm_type,name,transport_mode,lat,lon,operator,network,ref,public_transport,railway,highway,amenity,tram,bus,route,source
10080562303,node,,bus,34.0035307,-6.865908,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562304,node,,bus,34.0013773,-6.8672694,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562305,node,,bus,34.0014351,-6.8675927,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562306,node,Assalam,bus,33.9968261,-6.8709439,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562307,node,,bus,33.9934348,-6.8719082,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562308,node,,bus,33.9934644,-6.8716761,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562309,node,,bus,33.9892989,-6.8715046,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562310,node,,bus,33.9891469,-6.8712869,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562311,node,Regragui,bus,33.9865956,-6.8735956,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562312,node,Regragui,bus,33.9863581,-6.8735001,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562313,node,Hay Bouitat,bus,33.9815687,-6.8771802,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562314,node,Hassan Marrakchi,bus,33.9782108,-6.8798472,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562315,node,Ofppt,bus,33.9757806,-6.8815799,ALSA network=ALSA Citybus RST operator=ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562316,node,Ofppt,bus,33.9760079,-6.881817,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562317,node,,bus,33.9762253,-6.8860993,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562318,node,,bus,33.9769647,-6.8880146,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562319,node,Rue Al Hazar,bus,33.9755854,-6.8917873,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562320,node,Rue Al Hazar,bus,33.9756592,-6.8919842,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562321,node,Av. El Menzeh,bus,33.9744364,-6.8934778,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562322,node,Av. El Menzeh,bus,33.9743174,-6.8932933,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562323,node,El Menzeh,bus,33.9723762,-6.8956605,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562324,node,El Menzeh,bus,33.9724439,-6.8959379,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562327,node,Mosquee Reduane,bus,33.9680114,-6.9003498,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562328,node,Ecole Essanabil,bus,33.9655703,-6.9030797,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080562329,node,Hay Fath Terminus,bus,33.9647278,-6.9058304,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805699,node,Masjid Hassan 2,bus,33.995295,-6.8174405,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805700,node,Youssoufia,bus,33.9969382,-6.8153824,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805701,node,Ec.Idriss Badawi,bus,33.9982435,-6.8166591,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805702,node,Res. Police,bus,33.9988122,-6.8190088,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805703,node,,bus,34.0227782,-6.8409183,Alsa-City Bus,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805704,node,Mosquée Chouhada,bus,34.0266484,-6.8428873,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805705,node,Ec.Ahmed Cherkaoui,bus,34.0247996,-6.844068,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10080805706,node,Rue Togo,bus,34.024929,-6.8467713,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082114859,node,Complexe sportif Al Amal,bus,33.9778666,-6.885598,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141124,node,,bus,33.9805759,-6.8826889,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141191,node,Marche Bouitat,bus,33.9846152,-6.87862,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141250,node,Mohamed Msarni,bus,33.9910036,-6.8727658,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141251,node,Mohamed Msarni,bus,33.990814,-6.8726599,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141270,node,Gare routière de Rabat,bus,33.9914578,-6.8678313,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141271,node,Gare routière de Rabat,bus,33.9913662,-6.8678389,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141272,node,Av. Moulay Rachid,bus,33.9914027,-6.8592855,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141273,node,Av. Moulay Rachid,bus,33.9916404,-6.8590954,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141274,node,Forêt Ibn Sina,bus,33.9821001,-6.8454579,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141487,node,Ambassade Irak,bus,33.979725,-6.8345408,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141488,node,Ambassade Libya,bus,33.9816143,-6.8302467,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141489,node,Avenue Al Haouz,bus,33.9841622,-6.8251687,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082141498,node,Jardin mini parc,bus,33.9917171,-6.8179551,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225566,node,Bab Tamesna,bus,34.0110588,-6.8518547,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225567,node,Bab Tamesna,bus,34.0110588,-6.8521353,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225569,node,,bus,34.0100468,-6.8596601,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225570,node,,bus,34.0099765,-6.8599937,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225574,node,,bus,34.0076689,-6.8617095,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225575,node,,bus,34.0077829,-6.8620189,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225590,node,,bus,33.9726114,-6.8844871,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225591,node,,bus,33.9727043,-6.884609,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225593,node,,bus,33.9695782,-6.8873606,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225594,node,,bus,33.9681751,-6.8895552,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225595,node,,bus,33.9679913,-6.8894483,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225596,node,,bus,33.9672078,-6.8942356,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225597,node,,bus,33.9673394,-6.8942379,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225600,node,,bus,33.9684492,-6.8976537,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082225601,node,,bus,33.9683022,-6.8978707,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082260590,node,Terminus Zerdal,bus,34.1237167,-6.7336406,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082260591,node,Lycee Bouknadel,bus,34.1261499,-6.7364209,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082260592,node,Lycee Bouknadel,bus,34.1261676,-6.7366527,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082260593,node,Gare de Sidi Bouknadel,bus,34.1243637,-6.7379054,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082260594,node,Gare de Sidi Bouknadel,bus,34.1244671,-6.7380531,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304556,node,Centre De Sante Bouknadel,bus,34.1211163,-6.7408103,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304557,node,Centre De Sante Bouknadel,bus,34.1210291,-6.7406763,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304672,node,Rass Kadouss,bus,34.108984,-6.7520827,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304673,node,Rass Kadouss,bus,34.1086206,-6.7521219,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304674,node,Douar Malqia,bus,34.1032995,-6.7570063,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304737,node,Ofppt,bus,34.0952376,-6.7634234,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304738,node,Ofppt,bus,34.0955291,-6.7628487,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304739,node,Doha,bus,34.0856493,-6.7724372,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304740,node,Doha,bus,34.0857061,-6.7722365,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304741,node,Ecole Police Bouknadel,bus,34.0799514,-6.7779077,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082304749,node,Ecole Taha Hssine,bus,34.0723006,-6.7871787,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379317,node,Avenue D,bus,34.0656626,-6.7871155,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379318,node,Avenue D,bus,34.0656075,-6.7874015,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379511,node,,bus,34.0622841,-6.7829189,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379582,node,Houlyoud,bus,34.0514838,-6.7910511,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379583,node,Houlyoud,bus,34.0521401,-6.7914857,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379584,node,Souk Assalihine,bus,34.0503792,-6.7896678,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379585,node,Souk Assalihine,bus,34.0503779,-6.7892937,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379586,node,Residence Famille,bus,34.006159,-6.7435629,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379587,node,Residence Famille,bus,34.0063809,-6.7438279,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379588,node,Mogador,bus,34.0002868,-6.7462535,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379589,node,,bus,33.9858695,-6.7394296,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379609,node,,bus,33.9786216,-6.739066,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379610,node,,bus,33.9788675,-6.7388855,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082379664,node,Technopolis Terminus,bus,33.9903181,-6.7245097,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082766663,node,Ecole Police Bouknadel,bus,34.0799466,-6.7780784,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082766664,node,Bouknadel(Bouchouk),bus,34.0818189,-6.7866162,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082770878,node,Hay Salam,bus,34.0436216,-6.7849245,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082770998,node,Av.Atlas,bus,33.9931564,-6.7393398,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082771003,node,,bus,33.9927229,-6.7329339,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082771004,node,Sala Al Jadida Terminus L204,bus,33.9964101,-6.7273875,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082772482,node,Ain Aouda Terminus,bus,33.7994914,-6.788694,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082772487,node,,bus,33.807821,-6.7926535,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082810986,node,,bus,33.8030477,-6.8666661,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082810987,node,,bus,33.8075275,-6.8863081,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082810988,node,,bus,33.8100874,-6.8922804,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082811002,node,Sidi Yahia,bus,33.8290974,-6.9067455,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082811003,node,Ecole Tamesna,bus,33.8299604,-6.9110347,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082811004,node,,bus,33.8369404,-6.9221335,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082818967,node,Centre Temara,bus,33.9233543,-6.9189906,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819006,node,,bus,33.9242329,-6.9150942,ALSA Citybus RS,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819008,node,,bus,33.927814,-6.9085439,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819009,node,Moulay Ali Cherif(Trminus L37B),bus,33.9285937,-6.9005733,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819010,node,Parc Maghreb Al Arabi,bus,33.9293431,-6.8892718,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819011,node,Mosquee Enasser,bus,33.9249416,-6.8888764,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819012,node,Ecole omar ben el khattab,bus,33.9219034,-6.8892517,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819013,node,Avenue Ibn Sina,bus,33.9193028,-6.8902735,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082819014,node,Maghreb el Arabi(Chiga) Terminus,bus,33.9165832,-6.8919967,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848291,node,,bus,33.8355179,-6.930456,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848292,node,,bus,33.8353422,-6.9306767,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848302,node,Chraoutta,bus,33.856976,-6.9552606,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848303,node,Chraoutta,bus,33.8570706,-6.9549476,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848304,node,Mosquee Autoroute,bus,33.862346,-6.9636428,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848305,node,Mosquee Autoroute,bus,33.8624962,-6.9635362,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848331,node,Jnane Zahra,bus,33.8741628,-6.9783453,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848332,node,Jnane Zahra,bus,33.8742926,-6.9781273,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848333,node,Entree Ain Attiq,bus,33.878544,-6.9830468,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848334,node,Entree Ain Attiq,bus,33.8787187,-6.9829395,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848335,node,Alkhiria,bus,33.8834518,-6.9792347,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848340,node,El Manzeh,bus,33.8926446,-6.961239,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848341,node,Hopital sidi lahcen,bus,33.9045756,-6.939045,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848342,node,Sidi Ali,bus,33.907677,-6.9356315,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082848350,node,Al Islahia,bus,33.9204467,-6.9220357,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933251,node,Rissani,bus,33.8489157,-7.0415964,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933262,node,Centre De Sante skhirat,bus,33.8543095,-7.0344578,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933264,node,Entrepot Municipal Skhirat,bus,33.8705477,-7.0000189,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933265,node,Mareab Baladi,bus,33.8783594,-6.9844066,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933270,node,Police Temara,bus,33.9332554,-6.9112791,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082933271,node,Hay Atlas,bus,33.9311567,-6.9046445,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10082969860,node,,bus,33.9233673,-6.8912347,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083597363,node,Hay Fath Massira,bus,33.9707271,-6.8941865,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083597364,node,Hay Fath Massira,bus,33.9708755,-6.8944746,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629461,node,lycée Abd elkrim khetabi,bus,33.9926191,-6.8647438,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629463,node,lycée Abd elkrim khetabi,bus,33.9927128,-6.8650811,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629619,node,Centre de Transfusion Sanguine,bus,33.9984888,-6.8611515,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629620,node,Centre de Transfusion Sanguine,bus,33.9987393,-6.8613472,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629621,node,Jardin d'esssais botanique,bus,34.009958,-6.8484679,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629622,node,Avenue de la Victoire,bus,34.0116197,-6.8419957,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629623,node,My.El Hassan,bus,34.015401,-6.8318967,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629624,node,Place Union Afrique,bus,34.0176672,-6.8282243,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083629625,node,Tour Hassan,bus,34.0211318,-6.8249652,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892648,node,Sidi Taibi,bus,34.1901248,-6.6846817,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892649,node,Sidi Taibi,bus,34.1903409,-6.6849029,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892686,node,Entree Sidi Taibi,bus,34.1846278,-6.6882549,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892687,node,Entree Sidi Taibi,bus,34.1846805,-6.6884949,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892688,node,Fakhara,bus,34.1789217,-6.6919151,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892689,node,Fakhara,bus,34.1789182,-6.6921444,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892690,node,Foret Ouled Sbayta,bus,34.1641061,-6.7048571,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892692,node,Ouled Sbayta,bus,34.1591286,-6.7097525,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892693,node,Ouled Sbayta,bus,34.1592034,-6.7100516,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892694,node,Golf 5,bus,34.1457111,-6.7211784,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10083892695,node,Golf 5,bus,34.1457006,-6.7215152,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085682154,node,Dar Esseka,bus,34.0263455,-6.723372,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085682155,node,Dar Esseka,bus,34.0268187,-6.7249353,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085682156,node,Foret Sidi Amira,bus,34.0320187,-6.6895746,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085682157,node,Foret Sidi Amira,bus,34.0323626,-6.6894368,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085684131,node,El Arjat,bus,34.0285834,-6.6480205,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085684132,node,El Arjat,bus,34.0289942,-6.6490763,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085684134,node,Entree Souk Khmis,bus,34.0222312,-6.6021995,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085684135,node,Shoul,bus,33.8938412,-6.6067218,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085684273,node,Sidi Azzouz,bus,33.8806533,-6.6467814,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786285,node,,bus,33.9704072,-6.8670969,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786286,node,,bus,33.970366,-6.8667913,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786393,node,Guich Oudaya,bus,33.9357963,-6.8838636,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786397,node,La Poste RN1,bus,33.9263711,-6.9168457,ALSA Citybus RS,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786398,node,La Poste RN1,bus,33.9274279,-6.9165858,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786404,node,,bus,33.9188931,-6.9256719,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085786406,node,Tribunal de prem. Instance(Al Wifak),bus,33.9229083,-6.9306928,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085839242,node,Plage Skhirat(Terminus),bus,33.8656028,-7.0560725,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085839243,node,Palais Royal de Skhirat 1,bus,33.8652993,-7.0466996,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893447,node,Mosque Harhoura,bus,33.9414819,-6.9359075,,,,platform,,bus_stop,,,yes,,
10085893448,node,Mosque Harhoura,bus,33.9416333,-6.9360003,,,,platform,,bus_stop,,,yes,,
10085893451,node,Plage Harhoura,bus,33.9457592,-6.9312958,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893452,node,Plage Harhoura,bus,33.9458877,-6.9313943,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893455,node,Lot Fond.Hassan II,bus,33.9534129,-6.9241061,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893456,node,Lot Fond.Hassan II,bus,33.9534033,-6.9238564,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893457,node,Ecole Americaine,bus,33.9742444,-6.8985298,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893522,node,Province chabanate,bus,33.9819568,-6.8876352,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893525,node,Diour Police,bus,33.9875246,-6.8845996,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893527,node,Residence Sabbah 2,bus,33.9928501,-6.8824709,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893528,node,Residence Sabbah 2,bus,33.9929989,-6.8827701,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893529,node,Residence Sabbah,bus,33.9962271,-6.8789509,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893530,node,Residence Sabbah,bus,33.9963641,-6.8792508,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893531,node,Rue Al Karam,bus,34.0013108,-6.8738339,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893532,node,Rue Al Karam,bus,34.0016418,-6.8740061,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893533,node,Nwayel,bus,34.0050439,-6.8701109,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085893534,node,Nwayel,bus,34.0051971,-6.8703774,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085898587,node,L'Abattoire Yacoub El Mansour,bus,34.0078041,-6.8663448,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10085898588,node,L'Abattoire Yacoub El Mansour,bus,34.007739,-6.8666423,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870492,node,Jardin mini parc,bus,33.992548,-6.8182091,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870499,node,Route Setta,bus,33.9882473,-6.8180375,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870500,node,Taqadoum,bus,33.9868173,-6.8197422,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870501,node,Ambassade Libya,bus,33.9818353,-6.8303807,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870502,node,Ambassade Irak,bus,33.9796471,-6.8344169,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870505,node,Ambassade du Canada,bus,33.969573,-6.8464161,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870506,node,Ambassade du Canada,bus,33.969406,-6.8463532,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087870507,node,Rue Ouled Bousbaa,bus,33.9661541,-6.849879,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
