commune_norm;commune_x;taux_jeunesse;taux_vieillesse;INIV;nb_atm;IEDU;Indice_accessibilite_x;Indice_transport;indice_densite_routiere;Indice_POI;densite_norm;Indice_POI_norm;indice_densite_routiere_norm;indice_transport_norm_x;indice_transport_norm_y;commune_key;commune_y;latitude;longitude;densite
tantan;Tan-Tan;27.6;11.2;0.9764;;0.7645;5.26;0.24;8.56;4.55;0.1338767135602392;0.9592245989304812;0.7593582887700535;0.7737299465240641;0.7874331550802139;tan-tan;tan-tan;28.437553;-11.098664;75963.0
taoughilt;Taoughilt;30.4;11.6;0.7394;;0.5891;3.13;0.24;5.96;0.4;0.0264404305912256;0.7536764705882353;0.6326871657754011;0.7737299465240641;0.6169786096256684;taoughilt;taoughilt;34.4374884;-5.5056377;15013.0
taouloukoult;Taouloukoult;33.0;15.8;0.5818;;0.3988;2.58;0.0;5.15;0.0;0.016475913649079;0.0875668449197861;0.5701871657754011;0.3699866310160428;0.5411096256684492;taouloukoult;taouloukoult;31.2152248;-9.1051594;9360.0
taounate;Taounate;28.5;12.3;0.9162;;0.6762;2.86;0.48;4.83;1.51;0.0688473558688061;0.8940508021390374;0.5411096256684492;0.8235294117647058;0.5808823529411765;taounate;taounate;34.538476;-4.635994;39071.0
taounza;Taounza;30.3;15.9;0.7058;;0.5723;3.68;0.0;7.35;0.04;0.0180517633123161;0.25;0.7105614973262032;0.3699866310160428;0.6811497326203209;taounza;taounza;32.0813739;-6.6212617;10254.0
taourirt;Taourirt;26.1;14.2;0.9182;;0.6297;9.38;0.96;15.6;6.46;0.1768864806552996;0.973596256684492;0.8883689839572193;0.8582887700534759;0.8903743315508021;taourirt;taourirt;34.413438;-2.893825;100363.0
taouyalte;Taouyalte;28.3;18.1;0.586;;0.3391;2.42;0.0;4.79;0.11;0.0124375785501125;0.4699197860962567;0.5330882352941176;0.3699866310160428;0.508355614973262;taouyalte;taouyalte;30.8071567;-7.7892437;7069.0
taouzint;Taouzint;32.2;13.0;0.756;;0.4853;3.78;0.0;7.55;0.0;0.0091730667197825;0.0875668449197861;0.7232620320855615;0.3699866310160428;0.6948529411764706;taouzint;taouzint;32.0785054;-7.2919516;5217.0
tarfaya;Tarfaya;29.9;8.1;0.9893;;0.787;;;;;0.017639292595093;0.0;0.0;0.0;0.0;tarfaya;tarfaya;27.9401204;-12.9249934;10020.0
targante;Targante;27.4;16.8;0.6846;;0.4263;0.55;0.0;1.09;0.0;0.0111843021400884;0.0875668449197861;0.0608288770053475;0.3699866310160428;0.0494652406417112;targante;targante;31.0302235;-9.6050727;6358.0
targawassay;Targa Wassay;20.3;24.4;0.89;;0.6034;2.38;0.0;4.69;0.18;0.0010963965218494;0.5925802139037433;0.5200534759358288;0.3699866310160428;0.499331550802139;targa wassay;targa wassay;29.0894292;-10.2681187;635.0
targuantouchka;Targua-Ntouchka;17.0;31.5;0.317;;0.2041;3.16;0.0;6.25;0.15;0.0058080812532059;0.5387700534759359;0.6490641711229946;0.3699866310160428;0.6206550802139037;targua-ntouchka;targua-ntouchka;29.9069395;-9.1680716;3308.0
targuist;Targuist;28.8;11.3;0.9374;;0.7135;3.11;0.24;5.88;0.51;0.0257617928727175;0.7881016042780749;0.6233288770053476;0.7737299465240641;0.6136363636363636;targuist;targuist;34.939869;-4.320451;14628.0
tarmigt;Tarmigt;29.3;11.2;0.9644;;0.7566;1.66;0.72;2.1;1.95;0.0827585477505363;0.9131016042780749;0.1831550802139037;0.8462566844919787;0.3245320855614973;tarmigt;tarmigt;30.8530592;-6.9358869;46963.0
taroudannt;Taroudannt;23.5;14.4;0.9757;1.0;0.7998;6.68;0.24;10.64;6.43;0.1459582276450566;0.97225935828877;0.8188502673796791;0.7737299465240641;0.8375668449197861;taroudannt;taroudannt;30.4719787;-8.8669712;82817.0
tarsouat;Tarsouat;17.2;32.3;0.7509;;0.4683;2.82;0.0;5.56;0.18;0.0033949512879133;0.5925802139037433;0.6012700534759359;0.3699866310160428;0.5782085561497327;tarsouat;tarsouat;29.584446;-9.026641;1939.0
tassegdelt;Tassegdelt;20.1;27.9;0.5297;;0.4022;3.45;0.0;6.81;0.22;0.0070807473123302;0.63201871657754;0.6858288770053476;0.3699866310160428;0.6577540106951871;tassegdelt;tassegdelt;30.1474648;-9.102183;4030.0
tassift;Tassift;31.4;10.8;0.5668;;0.4527;0.47;0.0;0.9;0.11;0.012181987721064;0.4699197860962567;0.0447860962566844;0.3699866310160428;0.0404411764705882;tassift;tassift;35.3058832;-5.1433911;6924.0
tassoultante;Tassoultante;31.0;8.9;0.9475;;0.7655;9.0;12.26;9.81;2.06;0.186810455603873;0.9174465240641712;0.7994652406417112;0.961229946524064;0.8830213903743316;tassoultante;tassoultante;31.5445753;-7.9821674;105993.0
tassousfi;Tassousfi;26.2;20.9;0.7869;;0.4926;2.05;0.0;4.09;0.04;0.0105321048521715;0.25;0.4478609625668449;0.3699866310160428;0.4244652406417112;tassousfi;tassousfi;30.4490092;-7.8972765;5988.0
tassrirt;Tassrirt;15.3;37.0;0.6022;;0.4103;4.24;0.0;8.44;0.11;0.0018860840488407;0.4699197860962567;0.7560160427807486;0.3699866310160428;0.7286096256684492;tassrirt;tassrirt;29.606351;-8.916288;1083.0
tata;Tata;28.3;12.0;0.9943;2.0;0.7749;9.2;0.24;17.62;1.58;0.0323384093084417;0.8983957219251337;0.9010695187165776;0.7737299465240641;0.8850267379679144;tata;tata;29.746392;-7.9696051;18359.0
tataoute;Tataoute;24.8;22.8;0.5707;;0.3739;1.06;0.0;2.09;0.07;0.0066101076478064;0.3776737967914438;0.1804812834224599;0.3699866310160428;0.1620989304812834;tataoute;tataoute;30.2472055;-8.708513;3763.0
tatoft;Tatoft;27.3;16.3;0.5738;;0.479;0.9;0.0;1.76;0.11;0.0152367388020369;0.4699197860962567;0.1363636363636363;0.3699866310160428;0.1226604278074866;tatoft;tatoft;34.9834838;-5.753025;8657.0
taza;Taza;23.2;17.0;0.9631;2.0;0.7719;10.48;3.61;16.52;5.69;0.2640218010163701;0.9672459893048128;0.892379679144385;0.8983957219251337;0.9047459893048128;taza;taza;34.230155;-4.010104;149796.0
tazaghine;Tazaghine;22.0;22.1;0.7711;;0.4637;2.26;0.0;4.43;0.22;0.0060654347776271;0.63201871657754;0.4893048128342246;0.3699866310160428;0.4695855614973262;tazaghine;tazaghine;35.18338;-3.507493;3454.0
tazarine;Tazarine;59.2;29.9;0.4171;1.0;0.4953;2.88;0.48;4.85;1.54;0.0280250937313263;0.8967245989304813;0.5431149732620321;0.8235294117647058;0.5825534759358288;tazarine;tazarine;33.9124625;-4.1251835;13895.0
tazarine;Tazarine;59.2;29.9;0.4171;1.0;0.4953;2.88;0.48;4.85;1.54;0.0280250937313263;0.8967245989304813;0.5431149732620321;0.8235294117647058;0.5825534759358288;tazarine;tazarine;33.9124625;-4.1251835;2030.0
tazart;Tazart;27.4;15.3;0.639;;0.4116;1.37;0.24;2.58;0.04;0.0256824715809438;0.25;0.2503342245989304;0.7737299465240641;0.2483288770053476;tazart;tazart;31.5713225;-7.380601;14583.0
tazemmourt;Tazemmourt;26.7;17.0;0.8043;;0.5562;1.61;0.0;3.17;0.11;0.0120621244357171;0.4699197860962567;0.3272058823529412;0.3699866310160428;0.3104946524064171;tazemmourt;tazemmourt;30.4078449;-8.8283479;6856.0
taznakht;Taznakht;29.2;10.7;0.9994;;0.7937;17.0;0.0;33.47;1.32;0.0145457622159196;0.883355614973262;0.963903743315508;0.3699866310160428;0.9498663101604278;taznakht;taznakht;30.5772847;-7.204837;8265.0
tazouta;Tazouta;27.2;16.0;0.6535;;0.4803;1.58;0.0;3.13;0.07;0.0102042435128403;0.3776737967914438;0.3191844919786096;0.3699866310160428;0.3048128342245989;tazouta;tazouta;33.669749;-4.633914;5802.0
tazroute;Tazroute;25.0;16.0;0.5036;;0.3707;2.28;0.0;4.54;0.04;0.0095802493508874;0.25;0.5026737967914439;0.3699866310160428;0.4739304812834224;tazroute;tazroute;35.2629654;-5.5452201;5448.0
tekna;Tekna;30.6;13.5;0.7724;;0.5411;2.93;0.0;5.86;0.0;0.0130139799370012;0.0875668449197861;0.6206550802139037;0.3699866310160428;0.5865641711229946;tekna;tekna;34.3480975;-5.5611014;7396.0
telouet;Telouet;25.3;16.3;0.8461;;0.5156;1.22;0.0;2.01;1.07;0.0218256941053704;0.8656417112299465;0.1691176470588235;0.3699866310160428;0.2028743315508021;telouet;telouet;31.289901;-7.240707;12395.0
temara;Témara;22.7;14.9;0.9977;1.0;0.8218;27.15;37.98;26.76;11.9;0.5210404133168111;0.983288770053476;0.9438502673796793;0.9899732620320856;0.9719251336898396;temara;temara;33.917166;-6.923804;
temsamane;Temsamane;23.8;18.4;0.7491;;0.4217;4.3;0.0;8.42;0.44;0.0214713923354479;0.767379679144385;0.7550133689839572;0.3699866310160428;0.732620320855615;temsamane;temsamane;35.1175252;-3.6412968;12194.0
temsia;Temsia;28.1;10.1;0.9526;;0.7042;7.98;7.45;11.05;1.1;0.0927318781695466;0.8683155080213903;0.8268716577540107;0.9371657754010696;0.8663101604278075;temsia;temsia;30.363795;-9.417027;52621.0
tendrara;Tendrara;30.6;12.7;0.616;;0.4978;0.72;0.48;1.0;0.37;0.0239515047249049;0.7356283422459893;0.0541443850267379;0.8235294117647058;0.0848930481283422;tendrara;tendrara;33.049438;-2.000089;13601.0
ternata;Ternata;35.9;10.7;0.6;;0.5477;0.45;0.0;0.7;0.48;0.0275985214511213;0.777072192513369;0.0314171122994652;0.3699866310160428;0.035427807486631;ternata;ternata;30.2892478;-5.9846343;15670.0
teroual;Teroual;25.9;16.9;0.5514;;0.4689;3.49;0.0;6.96;0.07;0.020553028046246;0.3776737967914438;0.6928475935828877;0.3699866310160428;0.6627673796791443;teroual;teroual;34.674777;-5.271722;11673.0
tetouan;Tétouan;23.9;14.5;0.9663;5.0;0.7783;38.14;72.36;25.97;17.26;0.7386134285658886;0.9879679144385026;0.9391711229946524;0.9983288770053476;0.984625668449198;tetouan;tetouan;35.202941;-5.5510167;
tharessouk;Thar Es-Souk;26.8;15.4;0.8401;;0.6959;1.69;0.0;3.37;0.04;0.0091713040244098;0.25;0.3526069518716577;0.3699866310160428;0.3312165775401069;thar es-souk;thar es-souk;34.6520688;-4.2786199;5216.0
tichla;Tichla;37.4;4.3;0.8504;;0.3705;;;;;0.0002220996169662;0.0;0.0;0.0;0.0;tichla;tichla;21.6347955;-14.8938895;139.0
tiddas;Tiddas;21.9;21.3;0.4128;;0.4371;1.64;0.0;3.25;0.07;0.0158642583547353;0.3776737967914438;0.3365641711229946;0.3699866310160428;0.3175133689839572;tiddas;tiddas;33.566538;-6.265945;9013.0
tidili;Tidili;29.2;13.7;0.807;;0.4935;1.65;0.0;3.23;0.18;0.0260949422981669;0.5925802139037433;0.3332219251336898;0.3699866310160428;0.321524064171123;tidili;tidili;30.682037;-9.4961601;14817.0
tidilifetouaka;Tidili Fetouaka;30.8;12.5;0.7756;;0.4959;1.08;0.0;2.15;0.04;0.0240466902750333;0.25;0.1901737967914438;0.3699866310160428;0.1681149732620321;tidili fetouaka;tidili fetouaka;31.7109899;-7.1744795;13655.0
tidilimesfioua;Tidili Mesfioua;26.5;16.0;0.6809;;0.4913;0.64;0.0;1.16;0.29;0.0356152600063809;0.6895053475935828;0.0675133689839572;0.3699866310160428;0.0685160427807486;tidili mesfioua;tidili mesfioua;31.462057;-7.60825;20218.0
tidsinissendalene;Tidsi-Nissendalene;20.3;24.0;0.5089;;0.3495;4.46;0.0;8.9;0.07;0.0077241311233833;0.3776737967914438;0.7690508021390374;0.3699866310160428;0.7433155080213903;tidsi-nissendalene;tidsi-nissendalene;30.1807576;-8.9678147;4395.0
tidzi;Tidzi;26.2;21.0;0.6597;;0.4246;1.55;0.0;3.07;0.07;0.0066224465154156;0.3776737967914438;0.3125;0.3699866310160428;0.2974598930481283;tidzi;tidzi;31.2691795;-9.660215;3770.0
tifariti;Tifariti;16.9;24.1;0.0007;;0.5053;;;;;0.0001233886760923;0.0;0.0;0.0;0.0;tifariti;tifariti;27.1551119;-13.2019237;83.0
tifarouine;Tifarouine;28.7;16.2;0.6271;;0.456;0.85;0.0;1.65;0.11;0.0058257082069333;0.4699197860962567;0.1199866310160427;0.3699866310160428;0.1109625668449197;tifarouine;tifarouine;35.0254078;-3.8957058;3318.0
tiffertnaithamza;Tiffert N'ait Hamza;32.7;11.0;0.3154;;0.4498;0.46;0.0;0.92;0.0;0.0066471242506341;0.0875668449197861;0.0467914438502673;0.3699866310160428;0.0381016042780748;tiffert n'ait hamza;tiffert n'ait hamza;32.318468;-5.965238;3784.0
tiflet;Tiflet;25.5;14.3;0.9593;;0.7776;9.83;0.0;18.44;3.05;0.1776426769702087;0.9378342245989304;0.9050802139037432;0.3699866310160428;0.8973930481283422;tiflet;tiflet;33.894009;-6.31673;100792.0
tifni;Tifni;28.4;14.2;0.4681;;0.3841;2.36;0.0;4.59;0.33;0.019201040695348;0.7162433155080213;0.5066844919786097;0.3699866310160428;0.4943181818181818;tifni;tifni;31.6411492;-6.9548572;10906.0
tighassaline;Tighassaline;24.8;15.4;0.7694;;0.544;1.54;0.0;2.98;0.26;0.0278047568097329;0.660427807486631;0.2994652406417112;0.3699866310160428;0.2927807486631016;tighassaline;tighassaline;32.7830802;-5.6528302;15787.0
tighedouine;Tighedouine;29.6;12.5;0.623;;0.507;0.35;0.0;0.68;0.07;0.0372721936567644;0.3776737967914438;0.0297459893048128;0.3699866310160428;0.0230614973262032;tighedouine;tighedouine;31.3751112;-7.5245118;21158.0
tighirt;Tighirt;25.1;21.3;0.8584;;0.4753;3.26;0.0;6.5;0.07;0.0102659378508865;0.3776737967914438;0.6651069518716578;0.3699866310160428;0.634024064171123;tighirt;tighirt;29.381362;-9.450601;5837.0
tighmi;Tighmi;24.8;23.8;0.7862;;0.4552;2.45;0.0;4.84;0.15;0.0096331302120698;0.5387700534759359;0.5421122994652406;0.3699866310160428;0.5130347593582888;tighmi;tighmi;29.5826758;-9.419788;5478.0
tiglit;Tiglit;30.1;10.3;0.6852;;0.6521;1.64;0.0;3.11;0.4;0.0013837158676074;0.7536764705882353;0.3161764705882353;0.3699866310160428;0.3175133689839572;tiglit;tiglit;28.4844095;-10.3100602;798.0
tigouga;Tigouga;29.2;16.2;0.1427;;0.3823;1.7;0.0;3.4;0.0;0.0067934279665722;0.0875668449197861;0.3609625668449198;0.3699866310160428;0.3365641711229946;tigouga;tigouga;30.8356788;-8.592606;3867.0
tigrigra;Tigrigra;25.4;15.9;0.6922;;0.562;2.43;0.0;4.65;0.51;0.0177538677943216;0.7881016042780749;0.5143716577540107;0.3699866310160428;0.5100267379679144;tigrigra;tigrigra;33.4718499;-5.4015451;10085.0
tigzmerte;Tigzmerte;22.9;21.6;0.8426;;0.7048;0.96;0.0;1.88;0.11;0.0063227883020484;0.4699197860962567;0.1524064171122994;0.3699866310160428;0.1377005347593582;tigzmerte;tigzmerte;29.736991;-8.2000433;3600.0
tilemzoun;Tilemzoun;27.5;13.3;0.6751;;0.6676;0.52;0.0;0.98;0.15;0.0012902930128518;0.5387700534759359;0.0511363636363636;0.3699866310160428;0.0467914438502673;tilemzoun;tilemzoun;28.274807;-10.900886;745.0
tilmi;Tilmi;33.9;12.4;0.7032;;0.4985;0.59;0.0;1.08;0.26;0.0205847565629555;0.660427807486631;0.0598262032085561;0.3699866310160428;0.0591577540106951;tilmi;tilmi;31.818936;-5.772123;11691.0
tilougguite;Tilougguite;32.9;11.8;0.1487;;0.4818;1.66;0.0;3.12;0.48;0.0204084870256807;0.777072192513369;0.3175133689839572;0.3699866310160428;0.3245320855614973;tilougguite;tilougguite;32.03074;-6.209478;11591.0
timahdite;Timahdite;27.8;12.1;0.8011;;0.5315;1.36;0.0;2.53;0.48;0.0203714704228529;0.777072192513369;0.2436497326203208;0.3699866310160428;0.2453208556149732;timahdite;timahdite;33.238277;-5.060916;11570.0
timezgadiouine;Timezgadiouine;27.5;17.9;0.5335;;0.3106;1.64;0.0;3.23;0.15;0.0119211088058972;0.5387700534759359;0.3332219251336898;0.3699866310160428;0.3175133689839572;timezgadiouine;timezgadiouine;30.885544;-9.044818;6776.0
timezgana;Timezgana;30.7;11.9;0.4638;;0.4449;0.5;0.0;0.99;0.0;0.0267418514999656;0.0875668449197861;0.052807486631016;0.3699866310160428;0.043783422459893;timezgana;timezgana;34.580215;-4.72859;15184.0
timlilt;Timlilt;31.8;18.0;0.5382;;0.221;1.09;0.0;2.05;0.33;0.0098164505308357;0.7162433155080213;0.1744652406417112;0.3699866310160428;0.1704545454545454;timlilt;timlilt;31.0083282;-9.1038351;5582.0
timoulay;Timoulay;24.4;19.1;0.8676;;0.6132;5.14;0.0;10.24;0.11;0.0085666995115571;0.4699197860962567;0.8108288770053476;0.3699866310160428;0.7817513368983957;timoulay;timoulay;29.091093;-9.6018341;4873.0
timoulilt;Timoulilt;26.7;18.4;0.8953;;0.8235;1.25;0.0;2.45;0.11;0.0120550736542261;0.4699197860962567;0.2269385026737967;0.3699866310160428;0.212566844919786;timoulilt;timoulilt;32.2075861;-6.4616576;6852.0
timzguidaouftas;Timzguida-Ouftas;29.7;13.7;0.8204;;0.5448;2.3;0.0;4.6;0.0;0.0086953762737677;0.0875668449197861;0.5086898395721925;0.3699866310160428;0.4792780748663101;timzguida-ouftas;timzguida-ouftas;32.0;-6.0;4946.0
tindine;Tindine;16.8;33.6;0.0759;;0.0608;0.0;0.0;0.0;0.0;0.003243359485857;0.0875668449197861;0.0020053475935828;0.3699866310160428;0.0020053475935828;tindine;tindine;30.1099755;-8.6516276;1853.0
tinejdad;Tinejdad;28.8;12.8;0.9887;;0.8606;9.83;0.0;19.31;0.88;0.0167667583855825;0.8449197860962567;0.911096256684492;0.3699866310160428;0.8973930481283422;tinejdad;tinejdad;31.510201;-5.03382;9525.0
tinghir;Tinghir;28.5;13.1;0.9537;5.0;0.7357;5.95;0.48;9.48;5.33;0.0778106618392316;0.9659090909090908;0.7901069518716578;0.8235294117647058;0.8178475935828877;tinghir;tinghir;31.52133;-5.531164;44156.0
tinzart;Tinzart;26.4;14.7;0.8074;;0.5497;2.66;0.0;5.28;0.11;0.0107577298598833;0.4699197860962567;0.5835561497326203;0.3699866310160428;0.5581550802139037;tinzart;tinzart;30.6323346;-8.3902527;6116.0
tinzouline;Tinzouline;32.8;11.2;0.7015;;0.4349;0.27;0.0;0.44;0.26;0.0258005721709179;0.660427807486631;0.017379679144385;0.3699866310160428;0.0160427807486631;tinzouline;tinzouline;30.5051133;-6.100842;14650.0
tioughza;Tioughza;27.0;18.5;0.7691;;0.4793;2.62;0.0;5.08;0.4;0.0174753619254274;0.7536764705882353;0.5621657754010695;0.3699866310160428;0.5531417112299465;tioughza;tioughza;29.3856558;-9.9584455;9927.0
tiouli;Tiouli;27.1;15.9;0.6799;;0.53;2.99;0.0;5.94;0.11;0.0075602004537177;0.4699197860962567;0.6306818181818182;0.3699866310160428;0.5969251336898396;tiouli;tiouli;34.454161;-1.898747;4302.0
tiout;Tiout;25.3;18.1;0.5921;;0.486;2.73;0.0;5.37;0.22;0.0052951368997361;0.63201871657754;0.5925802139037433;0.3699866310160428;0.5668449197860963;tiout;tiout;30.3894897;-8.6925848;3017.0
tiqqi;Tiqqi;24.9;21.5;0.5762;;0.4346;2.04;0.0;4.06;0.07;0.0112195560475434;0.3776737967914438;0.4441844919786096;0.3699866310160428;0.4204545454545454;tiqqi;tiqqi;30.7449807;-9.3283253;6378.0
tisfane;Tisfane;19.4;30.1;0.3741;;0.1799;1.18;0.0;2.35;0.0;0.0024695362172204;0.0875668449197861;0.2145721925133689;0.3699866310160428;0.1935160427807486;tisfane;tisfane;30.1645032;-8.5474065;1414.0
tisqi;Tisqi;29.1;16.7;0.7377;;0.5848;2.36;0.0;4.71;0.0;0.0100843802274934;0.0875668449197861;0.5220588235294118;0.3699866310160428;0.4943181818181818;tisqi;tisqi;32.1016252;-6.8060502;5734.0
tisrasse;Tisrasse;25.0;17.5;0.5718;;0.4603;2.28;0.0;4.53;0.07;0.0098622806105271;0.3776737967914438;0.5006684491978609;0.3699866310160428;0.4739304812834224;tisrasse;tisrasse;30.7257268;-8.0877937;5608.0
tissa;Tissa;29.6;10.4;0.8006;;0.599;4.17;0.0;8.11;0.59;0.0212968854935458;0.8068181818181818;0.7483288770053476;0.3699866310160428;0.7245989304812834;tissa;tissa;34.28657;-4.665632;12095.0
tissaf;Tissaf;33.6;10.5;0.5228;;0.2457;0.61;0.0;1.18;0.11;0.0204507917146266;0.4699197860962567;0.0691844919786096;0.3699866310160428;0.0638368983957219;tissaf;tissaf;33.397648;-3.584048;11615.0
tissint;Tissint;30.4;14.9;0.8519;;0.6309;0.29;0.0;0.32;0.66;0.0154412114652757;0.8171791443850267;0.0133689839572192;0.3699866310160428;0.0180481283422459;tissint;tissint;29.903192;-7.317869;8773.0
titmellil;Tit Mellil;29.4;9.5;0.9798;;0.7841;10.39;4.81;17.35;1.36;0.0985857895024439;0.8856951871657754;0.8963903743315508;0.9134358288770054;0.9030748663101604;tit mellil;tit mellil;33.551412;-7.483552;55942.0
tizaghte;Tizaghte;21.1;26.5;0.557;;0.4073;0.14;0.0;0.2;0.18;0.0058926906310978;0.5925802139037433;0.0086898395721925;0.3699866310160428;0.0100267379679144;tizaghte;tizaghte;29.6003745;-8.5417877;3356.0
tizgane;Tizgane;30.9;11.3;0.6922;;0.5561;1.13;0.0;2.2;0.15;0.0216353230051135;0.5387700534759359;0.1971925133689839;0.3699866310160428;0.1818181818181818;tizgane;tizgane;35.373136;-5.0367879;12287.0
tizguine;Tizguine;25.7;18.1;0.7411;;0.6201;2.1;0.0;4.18;0.07;0.0091060842956181;0.3776737967914438;0.4588903743315508;0.3699866310160428;0.4318181818181818;tizguine;tizguine;31.2628213;-8.3145331;5179.0
tizguite;Tizguite;30.1;12.4;0.6807;;0.5684;3.8;0.0;7.57;0.07;0.0214819685076844;0.3776737967914438;0.7239304812834224;0.3699866310160428;0.6971925133689839;tizguite;tizguite;33.6609634;-5.1382657;12200.0
tizgzaouine;Tizgzaouine;26.5;22.0;0.7501;;0.3683;1.26;0.0;2.45;0.18;0.0081789065295524;0.5925802139037433;0.2269385026737967;0.3699866310160428;0.2172459893048128;tizgzaouine;tizgzaouine;30.3893193;-8.0444455;4653.0
tizinghachou;Tizi N'ghachou;25.9;14.9;0.4489;;0.3614;2.17;0.0;4.35;0.0;0.0049760890372686;0.0875668449197861;0.4762700534759358;0.3699866310160428;0.4515374331550802;tizi n'ghachou;tizi n'ghachou;32.7920409;-5.2464659;2836.0
tizinisly;Tizi N'isly;30.8;11.9;0.4778;;0.4907;1.2;0.24;2.16;0.26;0.0220936238020281;0.660427807486631;0.1921791443850267;0.7737299465240641;0.1991978609625668;tizi n'isly;tizi n'isly;32.4668393;-5.7719144;12547.0
tizintakoucht;Tizi Ntakoucht;14.1;34.9;0.6327;;0.3259;6.7;0.0;13.39;0.0;0.001884321353468;0.0875668449197861;0.8619652406417112;0.3699866310160428;0.8392379679144385;tizi ntakoucht;tizi ntakoucht;29.958253;-9.1124628;1082.0
tizintest;Tizi N'test;23.9;16.1;0.5057;;0.5261;1.89;0.0;3.67;0.29;0.0063016359575754;0.6895053475935828;0.3960561497326203;0.3699866310160428;0.3820187165775401;tizi n'test;tizi n'test;30.8333941;-8.4511526;3588.0
tiziouasli;Tizi Ouasli;26.2;18.7;0.6875;;0.4972;0.98;0.0;1.9;0.15;0.0095555716156689;0.5387700534759359;0.1547459893048128;0.3699866310160428;0.1427139037433155;tizi ouasli;tizi ouasli;34.7461941;-3.7277943;5434.0
tiznit;Tiznit;25.1;14.0;0.9885;;0.7862;15.58;0.72;28.91;4.52;0.1512692288031474;0.9585561497326204;0.9485294117647058;0.8462566844919787;0.9391711229946524;tiznit;tiznit;29.698624;-9.7312815;85830.0
tizoughrane;Tizoughrane;18.8;32.0;0.7248;;0.3335;2.49;0.0;4.82;0.4;0.0061659084138738;0.7536764705882353;0.5391042780748663;0.3699866310160428;0.5237299465240641;tizoughrane;tizoughrane;29.581159;-9.184519;3511.0
tizounine;Tizounine;30.8;17.4;0.6343;;0.6234;0.1;0.0;0.18;0.04;0.003516577268633;0.25;0.0080213903743315;0.3699866310160428;0.007687165775401;tizounine;tizounine;29.0908766;-8.2180378;2008.0
tiztoutine;Tiztoutine;27.2;14.7;0.7747;;0.4103;1.54;0.0;3.02;0.15;0.0164547613046061;0.5387700534759359;0.3051470588235294;0.3699866310160428;0.2927807486631016;tiztoutine;tiztoutine;34.97259;-3.155905;9348.0
tlauh;Tlauh;29.7;12.7;0.7819;;0.5891;1.65;0.0;3.26;0.11;0.0168742828033202;0.4699197860962567;0.3382352941176471;0.3699866310160428;0.321524064171123;tlauh;tlauh;31.8048268;-7.6084016;9586.0
tlite;Tlite;28.4;16.2;0.638;;0.4168;0.5;0.0;0.97;0.07;0.007320473883024;0.3776737967914438;0.0501336898395721;0.3699866310160428;0.043783422459893;tlite;tlite;30.1737759;-7.0996255;4166.0
tnineaday;Tnine Aday;16.3;32.5;0.43;;0.3597;4.38;0.0;8.73;0.07;0.0029472266632352;0.3776737967914438;0.7630347593582888;0.3699866310160428;0.7379679144385026;tnine aday;tnine aday;29.703794;-9.27362;1685.0
tnineaglou;Tnine Aglou;20.1;22.9;0.9317;;0.7384;3.04;0.0;5.87;0.51;0.0173625494215715;0.7881016042780749;0.6219919786096256;0.3699866310160428;0.6029411764705882;tnine aglou;tnine aglou;29.802491;-9.83336;9863.0
